MAPA ->,Mapa - por partido y fuente de origen de datos,,,,,,,,,,,,,,,,
,,Ubicación,,,,,,Categoría de uso y dominio,,,,,,,,,
Propiedad_ID,Descripción,Dirección oficial,Ubicación,Localidad,Lat,Long,Direcciones secundarias,En Índice GCBA,En Índice PBA,En Templos,En alquileres,En Eduardo,En Relev,En entes,Fuentes disponibles,Categoría de uso,Universo dominial
PROP_0555,Parroquia Santa Rosa de Lima,Republica Bolivariana De Venezuela 2203,Ver en mapa,CABA,-34.6148,-58.397896,Republica Bolivariana De Venezuela 2205,✅,,,,✅,,,"Índice GCBA, Eduardo",Parroquia y anexos,U1-U3/Sin relevar
PROP_0556,Escuela Emilia Montiel de Pírán- Hnas. Dominicas,Bauness 2631,Ver en mapa,CABA,-34.573167,-58.489107,Bauness 2635,✅,,,,✅,✅,,"Índice GCBA, Relevamiento, Eduardo","Escuela, Cedidos a terceros",U1
PROP_0557,Instituto Nuestra Señora de las Nieves,"De La Torre, Lisandro 366",Ver en mapa,CABA,-34.643119,-58.520678,"De La Torre, Lisandro 372 | De La Torre, Lisandro 370",✅,,,,✅,,,"Índice GCBA, Eduardo",Escuela,U1-U3/Sin relevar
PROP_0558,Colegio Instituto Las Nieves,"De La Torre, Lisandro 326",Ver en mapa,CABA,-34.642954,-58.520702,"De La Torre, Lisandro 330",✅,,,,✅,,,"Índice GCBA, Eduardo",Escuela,U1-U3/Sin relevar
PROP_0559,Congregación Hermanas San Antonio de Padua. Colegio San Antonio de Padua,Tilcara 3178,Ver en mapa,CABA,-34.65279,-58.418847,Tilcara 3186,✅,,,,✅,,,"Índice GCBA, Eduardo","Cedidos a terceros, Escuela",U1-U3/Sin relevar
PROP_0560,Colegio Parroquial San Cayetano de Belgrano.,Vidal 1743,Ver en mapa,CABA,-34.56752,-58.457433,Vidal 1741,✅,,,,✅,,,"Índice GCBA, Eduardo",Escuela,U1-U3/Sin relevar
PROP_0561,Propiedad perteneciente a la Parroquia San Juan María Vianney,Zamudio 3043,Ver en mapa,CABA,-34.599112,-58.483359,,✅,,,,✅,,,"Índice GCBA, Eduardo",Parroquia y anexos,U1-U3/Sin relevar
PROP_0562,Propiedad dependiente de la Parroquia Nuestra Señora de Itati,"Acuña De Figueroa, Francisco 226",Ver en mapa,CABA,-34.608169,-58.423051,,✅,,,,✅,,,"Índice GCBA, Eduardo",Parroquia y anexos,U1-U3/Sin relevar
PROP_0563,Colegio Parroquial San Pedro Apostol,Arregui 5038,Ver en mapa,CABA,-34.619653,-58.510309,Arregui 5040,✅,,,,✅,,,"Índice GCBA, Eduardo",Escuela,U1-U3/Sin relevar
PROP_0564,Centro Misionero Santa Bernardita,"Tamborini, Jose Pascual 3060",Ver en mapa,CABA,-34.556039,-58.471239,,✅,,,,✅,,,"Índice GCBA, Eduardo",Parroquia y anexos,U1-U3/Sin relevar
PROP_0565,Propiedad dependiente de la Parroquia San José del Talar,Navarro 2475,Ver en mapa,CABA,-34.59117,-58.490044,,✅,,,,✅,,,"Índice GCBA, Eduardo",Parroquia y anexos,U1-U3/Sin relevar
PROP_0566,INSTITUTO PARROQUIAL SANTA LUCIA,Isabel La Catolica 235,Ver en mapa,CABA,-34.634543,-58.374248,Isabel La Catolica 213 | Isabel La Catolica 245 | Isabel La Catolica 205 | Isabel La Catolica 221,✅,,,,✅,✅,✅,"Índice GCBA, Relevamiento, Eduardo, Entes dependientes",Parroquia y anexos,U1
PROP_0567,Propiedad dependiente del Arzobispado,Malvinas Argentinas 416,Ver en mapa,CABA,-34.629391,-58.449736,,✅,,,,✅,,,"Índice GCBA, Eduardo",Instituciones diocesanas propias,U1-U3/Sin relevar
PROP_0568,Escuela de la Parroquia San Bartolomé,Metan 3648,Ver en mapa,CABA,-34.635938,-58.415548,,✅,,,,✅,,,"Índice GCBA, Eduardo","Parroquia y anexos, Escuela",U1-U3/Sin relevar
PROP_0569,INSTITUTO HIJAS DE JESUS,Olazabal Av. 3871,Ver en mapa,CABA,-34.569171,-58.473481,,✅,,,,✅,,✅,"Índice GCBA, Eduardo, Entes dependientes","Cedidos a terceros, Escuela",U1-U3/Sin relevar
PROP_0570,INSTITUTO SAN RAFAEL,Simbron 5270,Ver en mapa,CABA,-34.615995,-58.52149,Simbron 5275 | Simbron 5251 | Simbron 5271,✅,,,,✅,,✅,"Índice GCBA, Eduardo, Entes dependientes",Escuela,U1-U3/Sin relevar
PROP_0571,INSTITUTO JUAN SANTOS GAYNOR,Estomba 1830,Ver en mapa,CABA,-34.573079,-58.469524,Estomba 1840,✅,,,,✅,,✅,"Índice GCBA, Eduardo, Entes dependientes",Escuela,U1-U3/Sin relevar
PROP_0572,Parroquia San Cosme y San Damián,Pizarro 7465,Ver en mapa,CABA,-34.6584,-58.517741,,✅,,,,✅,,,"Índice GCBA, Eduardo",Parroquia y anexos,U1-U3/Sin relevar
PROP_0573,Colegio de la Parroquia Nuestra Señora de la Misericordia de Mataderos,Larraya 2862,Ver en mapa,CABA,-34.664817,-58.484474,Larraya 2864 | Larraya 2866 | Larraya 2868,,,,,✅,,,Eduardo,Escuela,Sin relevar
PROP_0574,INSTITUTO LA PIEDAD,Parana 56,Ver en mapa,CABA,-34.608094,-58.38775,,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U5
PROP_0575,INSTITUTO PARROQUIAL INMACULADA CONCEPCION A 183,"Calvo, Carlos 1186",Ver en mapa,CABA,-34.6198,-58.382676,,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes","Escuela, Instituciones diocesanas propias",U5
PROP_0576,Colegio Parroquial de San Miguel,"Peron, Juan Domingo, Tte. Gral. 1269",Ver en mapa,CABA,-34.606286,-58.384614,,,,,,✅,,,Eduardo,Escuela,Sin relevar
PROP_0577,ESCUELA MONSENOR SABELLI,"Martinez, Victor 50",Ver en mapa,CABA,-34.62328,-58.445239,"Martinez, Victor 62",,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U5
PROP_0578,COLEGIO PARROQUIAL NUESTRA SEÑORA DE LA ANUNCIACION,Barzana 2040,Ver en mapa,CABA,-34.580201,-58.487081,Barzana 2034,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U5
PROP_0579,Colegio Santo Tomás de Aquino,"Peron, Juan Domingo, Tte. Gral. 1862",Ver en mapa,CABA,-34.606913,-58.393053,"Peron, Juan Domingo, Tte. Gral. 1868 | Peron, Juan Domingo, Tte. Gral. 1872",,,,,✅,✅,,"Relevamiento, Eduardo",Escuela,U6
PROP_0580,Propiedad dependiente de arzobispado,Lafuente Av. y Balbastro,Ver en mapa,CABA,-34.648841,-58.456177,,,,,,✅,,,Eduardo,"Instituciones diocesanas propias, Comodato GCBA",Sin relevar
PROP_0581,Propiedad dependiente de la Congregación de la Compañía del Divino Maestro,Rodriguez Peña 1040,Ver en mapa,CABA,-34.596755,-58.391909,Rodriguez Peña 1034 | Rodriguez Peña 1054 | Rodriguez Peña 1060 | Rodriguez Peña 1080 | Rodriguez Peña 1072 | Rodriguez Peña 1078,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0582,Propiedad dependiente de la Parroquia Cristo Obrero y San Blas (Soldati),Acosta Mariano S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0583,Congregación de Las Misioneras de la Sagrada Familia,Cardoso 220,Ver en mapa,CABA,-34.633878,-58.492749,Cardoso 222,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0584,Congregación Hermanas Dominicas. ,Lautaro 802,Ver en mapa,CABA,-34.635934,-58.453499,,,,,,✅,,,Eduardo,"Cedidos a terceros, a definir",Sin relevar
PROP_0585,Congregación Hijas de San José,Avellaneda Av. 2344,Ver en mapa,CABA,-34.624024,-58.463866,Avellaneda Av. 2350,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U9
PROP_0586,Parroquia Nuestra Señora de Loreto,"Diaz, Cnel. Av. S/N",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0587,Propiedad dependiente de la Parroquia Inmaculada Concepción de Belgrano ,O'Higgins 3,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0588,Propiedad dependiente del Arzobispado,"Salguero, Jeronimo 1858",Ver en mapa,CABA,-34.588517,-58.415072,"Salguero, Jeronimo 1860 | Salguero, Jeronimo 1862",,,,,✅,,,Eduardo,Comerciales,Sin relevar
PROP_0589,Propiedad dependiente de Parroquia San Bernardo,Acevedo (Entre 44 y 62),Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0590,No es del Arzobispado,"Victorica, Benjamin, Gral., Av. 2439",Ver en mapa,CABA,-34.580277,-58.479124,"Victorica, Benjamin, Gral., Av. 2441",,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0591,Propiedad perteneciente a la Parroquia Mater Misericordia,Moreno 3202,Ver en mapa,CABA,-34.614097,-58.411463,Moreno 3208,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0592,Propiedad Comercial del Arzobispado,"Castro, Emilio 4891",Ver en mapa,CABA,-34.642886,-58.493639,,,,,,✅,,,Eduardo,Comerciales,Sin relevar
PROP_0593,INSTITUTO PARROQUIAL DE LA MERCED DEL ARZOBISPADO DE BUENOS ,Viamonte 318,Ver en mapa,CABA,-34.599629,-58.371721,,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U5
PROP_0594,Averiguar,"Brown, Alte. Av. 638",Ver en mapa,CABA,-34.630555,-58.362851,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0595,INSTITUTO NUESTRA SRA DE MONTSERRAT,Belgrano Av. 1344,Ver en mapa,CABA,-34.613462,-58.385315,,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U6
PROP_0596,INSTITUTO NUESTRA SEÑORA DEL CARMEN,Cullen 5193,Ver en mapa,CABA,-34.573217,-58.488569,,,,,,✅,,✅,"Eduardo, Entes dependientes",Escuela,Sin relevar
PROP_0597,INSTITUTO SAN JOSE DE FLORES,"Bonifacio, Jose 2485",Ver en mapa,CABA,-34.63264,-58.462174,"Bonifacio, Jose 2475",,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U6
PROP_0598,Escuela Parroquial Nuestra Señora del Socorro,Suipacha 1241,Ver en mapa,CABA,-34.593254,-58.380031,,,,,,✅,✅,,"Relevamiento, Eduardo",Escuela,U5
PROP_0599,INSTITUTO DULCISIMO NOMBRE DE JESUS,"Larralde, Crisologo Av. 4841",Ver en mapa,CABA,-34.560561,-58.490497,,,,,,✅,,✅,"Eduardo, Entes dependientes","Escuela, Parroquia y anexos",Sin relevar
PROP_0600,Ateneo Félix Marino dependiente del Circulo de Obreros Católicos,Habana 4542,Ver en mapa,CABA,-34.601928,-58.519928,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0601,Club Deportivo Circulo de Obreros Católicos,"Gutierrez, Ricardo 4557",Ver en mapa,CABA,-34.602691,-58.519949,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0602,Fundación Universidad Católica Argentina Santa María de los Buenos Aires. Comodato,Arenales 1877,Ver en mapa,CABA,-34.594703,-58.394299,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0603,Porpiedad dependiente de la Parroquia Santa Adela,Clay 2885,Ver en mapa,CABA,-34.573661,-58.430949,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0604,Propiedad dependiente de Congregación Hermanas Adoratrices,Parral (Ahora Honorio Pueyrredón,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0605,Propiedad dependiente de Congregación Hermanas Adoratrices,Virasoro S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0606,Congregación Hermanas de Nuestra Señora del Perpetuo Socorro,Miranda 5774,Ver en mapa,CABA,-34.630003,-58.513692,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U6
PROP_0607,Congregación Hermanas de Nuestra Señora del Rosario,"Valle, Aristobulo Del 1979",Ver en mapa,CABA,-34.63665,-58.378525,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0608,Congregación Hermanas de Nuestra Señora del Rosario,386,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0609,Congregación Hermanas Nuestra Señora del Rosario,Herrera 583,Ver en mapa,CABA,-34.636335,-58.378316,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U7
PROP_0610,Propiedad dependiente del arzobispado,Avellaneda Av. 2655,Ver en mapa,CABA,-34.625229,-58.468204,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0611,Propiedad perteneciente al Arzobispado. Hogar de Cristo,Directorio Av. 2208,Ver en mapa,CABA,-34.632687,-58.457835,,,,,,✅,✅,,"Relevamiento, Eduardo",Instituciones diocesanas propias,U5
PROP_0612, Hogar Sacerdotal del Arzobispado de Buenos Aires,"Aranguren, Juan F., Dr. y Condarco",Ver en mapa,CABA,-34.624328,-58.469392,,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0613,Propiedad dependiente del Hogar Sacerdotal ,Estado Plurinacional De Bolivia 550,Ver en mapa,CABA,-34.624391,-58.467884,,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0614,Propiedad dependiente del Arzobispado,"Alsina, Adolfo 533",Ver en mapa,CABA,-34.610246,-58.373899,"Alsina, Adolfo 547",,,,,✅,✅,,"Relevamiento, Eduardo",Comerciales,U5
PROP_0615,Propiedad dependiente del Hogar Sacerdotal ,"Roca, Julio A., Presidente Diagonal Sur Av. 542",Ver en mapa,CABA,-34.609727,-58.374057,,,,,,✅,,,Eduardo,Comerciales,Sin relevar
PROP_0616,Iglesia Catòlica Rusa,Guemes 2962,Ver en mapa,CABA,-34.592116,-58.40857,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0617,Iglesia Santa Felicitas,Pinzon 1480,Ver en mapa,CABA,-34.636905,-58.372352,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0618,Iglesia Santa Felicitas,Pinzón S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0619,Propiedad destinada a la Compañía del Divino Maestro,"Alvear, Marcelo T. De 1733",Ver en mapa,CABA,-34.597179,-58.392332,,,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0620,Propiedad de la Parroquia Santa Lucía y el Colegio Parroquial. Barracas. ,Alegria S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,"Parroquia y anexos, Escuela",Sin relevar
PROP_0621,Propiedad pertenece a Asociacion Madres de Desamparados y San José de la Montaña,Habana 4192,Ver en mapa,CABA,-34.599157,-58.515436,Habana 4194,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0622,Colegio Instituto de enseñanza Misioneros Claretianos,San Blas 1610,Ver en mapa,CABA,-34.603575,-58.465216,San Blas 1640,,,,,✅,✅,,"Relevamiento, Eduardo","Cedidos a terceros, Escuela",U6
PROP_0623,Colegio Instituto de Hermanos Cristianos,Belgrano Av. 1560,Ver en mapa,CABA,-34.613672,-58.388303,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0624,Colegio. Instituto Educativo C.E.A.E.S.,"Acuña De Figueroa, Francisco 1750",Ver en mapa,CABA,-34.59083,-58.420399,,,,,,✅,,,Eduardo,"Escuela, Cedidos a terceros",Sin relevar
PROP_0625,Colegio Instituto Educativo Rosa Anchorena de Ibañez,San Juan Av. 1762,Ver en mapa,CABA,-34.622772,-58.390757,San Juan Av. 1764 | San Juan Av. 1770 | San Juan Av. 1772,,,,,✅,✅,,"Relevamiento, Eduardo","Escuela, Instituciones diocesanas propias",U5
PROP_0626,Propiedad dependiente de la Parroquia San Pedro Apostol,Lascano y Bermudez,Ver en mapa,CABA,-34.619991,-58.508829,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0627,Colegio Instituto Parroquial Madre de Dios,"Alvarez, Crisostomo 4664",Ver en mapa,CABA,-34.662359,-58.475381,,,,,,✅,,,Eduardo,Escuela,Sin relevar
PROP_0628,INSTITUTO SAN ROBERTO,Estado Plurinacional De Bolivia 667,Ver en mapa,CABA,-34.623283,-58.468274,,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Escuela,U6
PROP_0629,Jardín de Infantes de la Parroquia Santo Cristo,,Ver en mapa,CABA,-34.62983,-58.355694,,,,,,✅,,,Eduardo,"Parroquia y anexos, Comodato GCBA",Sin relevar
PROP_0630,Colegio Regina Virginum de Congregación Adoratrices Argentinas,"Pueyrredon, Honorio, Dr. Av. 1300",Ver en mapa,CABA,-34.605625,-58.447223,,,,,,✅,,,Eduardo,"Cedidos a terceros, Escuela",Sin relevar
PROP_0631,COMISION ARQUIDIOCESANA DE MINORIDAD,Republica Bolivariana De Venezuela 4143,Ver en mapa,CABA,-34.617799,-58.423411,Republica Bolivariana De Venezuela 4145,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Instituciones diocesanas propias,U5
PROP_0632,NUESTRA SEÑORA DE LOS MILAGROS DE CAACUPE,"Cruz, Osvaldo S/N",Ver en mapa,CABA,,,,,,,,✅,,✅,"Eduardo, Entes dependientes",Parroquia y anexos,Sin relevar
PROP_0633,Colegio Parroquial Nuestra Señora de la Misericordia,Fonrouge 2869,Ver en mapa,CABA,-34.664253,-58.483692,,,,,,✅,,,Eduardo,Escuela,Sin relevar
PROP_0634,Parroquia Asunción de la Santísima Virgen,Franklin 2173,Ver en mapa,CABA,-34.61683,-58.465181,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0635,Propiedad dependiente de Misión Católica de Migraciones,Laprida 930,Ver en mapa,CABA,-34.597614,-58.409265,,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U2
PROP_0636,Misión Católica Eslovena en Argentina,"Falcon, Ramon L.,Cnel. 4154",Ver en mapa,CABA,-34.636116,-58.485416,"Falcon, Ramon L.,Cnel. 4150 | Falcon, Ramon L.,Cnel. 4158",,,,,✅,✅,,"Relevamiento, Eduardo",Cedidos a terceros,U5
PROP_0637,Monasterio Carmelitas Descalzas,Amenábar y Ushuaia,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0638,Capilla San Luis depende de Parroquia Nuestra Señora de las Mercedes.,Blandengues Esq. Monroe,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,"Cedidos a terceros, Parroquia y anexos",Sin relevar
PROP_0639,OBRAS MISIONALES PONTIFICIAS,Medrano Av. 735,Ver en mapa,CABA,-34.601566,-58.420667,Medrano Av. 737 | Medrano Av. 739,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes",Cedidos a terceros,U5
PROP_0640,Propiedad pertenciente a Parroquia Nuestra señra de las Victorias,Libertad 850,Ver en mapa,CABA,-34.598602,-58.384115,Libertad 870,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0641,Parroquia Santa María,La Plata Av. 282,Ver en mapa,CABA,-34.618066,-58.428494,La Plata Av. 296,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0642,Parroquia Asunción de la Santísima Virgen,Gavilan 1137,Ver en mapa,CABA,-34.616576,-58.465474,Gavilan 1149,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0643,Parroquia Corpus Domini,Garcia De Cossio 5550,Ver en mapa,CABA,-34.640176,-58.508774,,,,,,✅,✅,,"Relevamiento, Eduardo","Parroquia y anexos, a definir",U5
PROP_0644,Parroquia Cristo Obrero y San Blas. Soldati,Condor y Lafuente,Ver en mapa,CABA,-34.66347,-58.437875,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0645,Capilla Nuestra Señora del Buen Consejo dependiente de la parroquia Natividad de María Santísima ,Santa Elena y Villarino,Ver en mapa,CABA,-34.65496,-58.381993,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0646,Parroquia Cristo Rey,Cochrane 2371,Ver en mapa,CABA,-34.576091,-58.501995,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0647,No es del Arzobispado,Terrada 5435,Ver en mapa,CABA,-34.579737,-58.506298,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0648,Parroquia Nuestra Señora del Carmen (Lugano). Villa 15,Villa 15 Barrio Gral Belgrano,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0649,Propiedad dependiente de la Parroquia Imnaculada Virgen de Fátima,5656,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0650,Parroquia Inmaculada Concepción Centro,Tacuari 870,Ver en mapa,CABA,-34.618264,-58.378707,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0651,Parroquia Jesús de Nazaret,,Ver en mapa,CABA,-34.62983,-58.355694,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0652,Parroquia Jesús de Nazaret,"Pomar, Gregorio Tte. Cnel. S/N",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0653,Parroquia Jesús Salvador,"Fernandez De La Cruz, F., Gral. Av. 5570",Ver en mapa,CABA,-34.680869,-58.467359,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0654,Parroquia La Consolata,"Alvarez, Donato, Tte. Gral. Av. 2060",Ver en mapa,CABA,-34.603675,-58.464615,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0655,Parroquia Madre de Dios,Escalada Av. y Zuviria,Ver en mapa,CABA,-34.660163,-58.475869,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0656,Parroquia Natividad de María Santísima,San Antonio 551,Ver en mapa,CABA,-34.648684,-58.378419,San Antonio 565,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0657,Propiedad dependiente de la Parroquia San Juan Evangelista,Garibaldi 2032,Ver en mapa,CABA,-34.644297,-58.3608,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0658,Parroquia Navidad del Señor,"Arenal, Concepcion 2545",Ver en mapa,CABA,-34.57567,-58.438783,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0659,Parroquia Niño Jesús,Derqui Av. E/ Murguiondo y Leguizamón,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0660,Parroquia Nuestra Señora De BALVANERA,Azcuenaga 126,Ver en mapa,CABA,-34.608215,-58.400629,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0661,Parroquia Nuestra Señora de La Candelaria,Progreso S/N (Hoy Bogotá),Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0662,Parroquia Nuestra Señora de la Merced,"Peron, Juan Domingo, Tte. Gral. y Reconquista",Ver en mapa,CABA,-34.605509,-58.372333,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0663,Colegio. INSTITUTO SAN ROMAN,Juramento 1380,Ver en mapa,CABA,-34.555956,-58.446397,,,,,,✅,,,Eduardo,"Escuela, No AZB",Sin relevar
PROP_0664,Parroquia Nuestra Señora de Las Mercedes,Echeverria 1361,Ver en mapa,CABA,-34.556715,-58.44543,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0665,Parroquia Nuestra Señora de Las Mercedes,Migueletes 2039,Ver en mapa,CABA,-34.556527,-58.446199,Migueletes 2095,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0666,Propiedad dependiente de Cáritas Bs. As.,Conde 790,Ver en mapa,CABA,-34.577573,-58.450383,Conde 792,,,,,✅,,,Eduardo,Cáritas,Sin relevar
PROP_0667,Parroquia Nuestra Señora de Los Desamparados.,Fernandez 596,Ver en mapa,CABA,-34.6419,-58.483409,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0668,Parroquia Nuestra Señora de Lourdes Belgrano,Monroe Av. 3216,Ver en mapa,CABA,-34.563163,-58.467648,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0669,Parroquia Nuestra Señora de Luján Porteño,Pergamino 940,Ver en mapa,CABA,-34.642434,-58.469626,Pergamino 946,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0670,Parroquia Nuestra Señora del Rosario del Milagro,Piedrabuena (Complejo Habitacional),Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0671,Parroquia Nuestra Señora del Rosario del Milagro,"Alvarez, Crisostomo y Montiel",Ver en mapa,CABA,-34.677286,-58.492317,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0672,Parroquia Resurrección del Señor,"Newbery, Jorge Av. 3920",Ver en mapa,CABA,-34.587234,-58.450219,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0673,Propiedad dependiente de la Parroquia San Alfonso,Bucarelli y Hamburgo,Ver en mapa,CABA,-34.584486,-58.480836,,,,,,✅,,,Eduardo,"Parroquia y anexos, a definir",Sin relevar
PROP_0674,Parroquia San Alfonso María de Ligorio,"Sofía, Barzana",Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0675,Propiedad dependiente de Cáritas Bs. As.,Chacabuco 1345,Ver en mapa,CABA,-34.623969,-58.375567,,,,,,✅,✅,,"Relevamiento, Eduardo",Cáritas,U9
PROP_0676,Parroquia San Cosme y San Damián,Montiel 1074,Ver en mapa,CABA,-34.650875,-58.525611,Montiel 1076 | Montiel 1078,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0677,Parroquia San Felipe Neri,"Andalgala y Rodo, Jose E.",Ver en mapa,CABA,-34.661548,-58.507706,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0678,Parroquia San Francisco Javier,Nicaragua 4835,Ver en mapa,CABA,-34.586372,-58.427417,Nicaragua 4849,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0679,Propiedad dependiente de Cáritas Bs. As.,"Melo, Carlos F. 231",Ver en mapa,CABA,-34.640572,-58.364656,,,,,,✅,,,Eduardo,Cáritas,Sin relevar
PROP_0680,Parroquia San Isidro Labrador,San Isidro S/N,Ver en mapa,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0681,Parroquia San José de Flores,Salala 60,Ver en mapa,CABA,-34.629709,-58.463228,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0682,Parroquia San Juan Bautista,"Carril, Salvador Maria Del Av. 4746",Ver en mapa,CABA,-34.605048,-58.521234,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
