MAPA ->,GCBA | Propiedades por categoría de uso,,,,,,,,,,,,,,,,
,,Ubicación,,,,,,Categoría de uso y dominio,,,,,,,,,
PROP_0723,Propiedad dependiente de la parroquia Tránsito de la Virgen,Aguero 250,📍maps,CABA,-34.606825,-58.412582,Rivadavia Av. 234,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0724,Parroquia San Cayetano de Belgrano,Vidal 1765,📍maps,CABA,-34.567272,-58.457645,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0725,Parroquia San Juán María Vianney,San Martin 444,📍maps,CABA,-34.602834,-58.373915,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0726,,Sanchez De Bustamante 1674,📍maps,CABA,-34.591619,-58.410058,Sanchez De Bustamante 1684,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U5
PROP_0727,,Billinghurst 1677,📍maps,CABA,-34.591253,-58.410797,Billinghurst 1681,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U5
PROP_0728,,"Gomez, Valentin 3619",📍maps,CABA,-34.604743,-58.416164,"Gomez, Valentin 3621",,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0729,PARROQUIA CORAZON DE JESUS,"Paz, Gral. Av. 5022",📍maps,CABA,-34.57051,-58.509269,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0730,,Donado 4080,📍maps,CABA,-34.555011,-58.488697,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0731,,"Pacheco y Larralde, Crisologo Av.",📍maps,CABA,-34.561759,-58.492883,,,,,,✅,✅,,"Relevamiento, Eduardo",a definir,U5
PROP_0732,,Zado y Nuñez,📍maps,CABA,-34.569467,-58.505272,,,,,,✅,✅,,"Relevamiento, Eduardo",a definir,U5
PROP_0733,NO TENEMOS CARPETA,24 De Noviembre 305,📍maps,CABA,-34.614157,-58.411354,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0734,VENDIDA,"Beiro, Francisco Av. 5526",📍maps,CABA,-34.616044,-58.52764,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0735,,Loyola 1092,📍maps,CABA,-34.591691,-58.439593,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0736,,"Porcel De Peralta, Manuel 1041",📍maps,CABA,-34.625359,-58.525036,"Porcel De Peralta, Manuel 1043",,,,,✅,✅,,"Relevamiento, Eduardo",a definir,U5
PROP_0737,Casa Parroquial San Antonio Caseros,Lavarden 64,📍maps,CABA,-34.636908,-58.401974,Lavarden 70 | Lavarden 84 | Lavarden 96,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0738,Propiedad dependiente de  Los Operarios Diocesanos. Religiosos. ,"Cubas, Jose 2",📍maps,CABA,,,,,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0739,Propiedad dependiente del Seminario Metropolitano,"Cubas, Jose 3543",📍maps,CABA,-34.593804,-58.508662,,,,,,✅,✅,,"Relevamiento, Eduardo",Instituciones diocesanas propias,U5
PROP_0740,Propiedad dependiente del Seminario Metropolitano ,Moreno 1793,📍maps,CABA,-34.6126,-58.391556,,,,,,✅,,,Eduardo,Instituciones diocesanas propias,Sin relevar
PROP_0741,Parroquia San Roque,Charlone 1850,📍maps,CABA,-34.580587,-58.467644,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U6
PROP_0742,Propiedad dependiente de la Parroquia Nuestra Señora de Fatima (Flores),"Acosta, Mariano y Janer, Ana Maria",📍maps,CABA,-34.659592,-58.449762,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0743,,Mendoza 2277,📍maps,CABA,-34.560277,-58.45621,Mendoza 2279 | Mendoza 2281 | Mendoza 2285 | Mendoza 2287,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U6
PROP_0744,,"Diaz, Cesar, Gral. 3120",📍maps,CABA,-34.615965,-58.481839,,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U5
PROP_0745,,"Uriburu Jose E., Pres. 532",📍maps,CABA,-34.602864,-58.398472,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0746,,Soler 5671,📍maps,CABA,-34.580309,-58.43322,,,,,,✅,,,Eduardo,No AZB,Sin relevar
PROP_0747,Casa Parroquial San Isidro Labrador,Arias 2529,📍maps,CABA,-34.542671,-58.474569,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0748,Casa Parroquial San Bernardo,Gurruchaga 171,📍maps,CABA,-34.600129,-58.445125,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0749,JUNTA CATEQUISTICA ARQUIDIOCESANA,Guatemala 5672,📍maps,CABA,-34.579845,-58.432685,Guatemala 5674,,,,,✅,,✅,"Eduardo, Entes dependientes",No AZB,Sin relevar
PROP_0750,Casa Parroquial San Tarsicio,Demaria 4418,📍maps,CABA,-34.575403,-58.419785,Demaria 4424,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0751,Casa Parroquial Santa Elena,Lafinur 3331,📍maps,CABA,-34.577265,-58.412235,,,,,,✅,✅,,"Relevamiento, Eduardo",Parroquia y anexos,U5
PROP_0752, Propiedad dependiente de la Parroquia Nuestra Señora de Fátima (F),"Barros Pazos, Jose 3443",📍maps,CABA,-34.661247,-58.448788,"Barros Pazos, Jose 3445",,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0753,Propiedad dependiente de la COMUNIDAD FRATERNA DE GUADALUPE,"Alvarez, Donato, Tte. Gral. Av. 1801",📍maps,CABA,-34.6065,-58.463047,"Alvarez, Donato, Tte. Gral. Av. 1809",,,,,✅,,,Eduardo,Cedidos a terceros,Sin relevar
PROP_0754,Casa Parroquial de Nuestra Señora de Fátima (Soldati),"Acosta, Mariano 2969",📍maps,CABA,-34.66058,-58.448877,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0755,Casa Parroquial Santa Francisca Javier Cabrini,"Fernandez Moreno, Baldomero 2383",📍maps,CABA,-34.636947,-58.457838,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0756,INSTITUTO AMBROSIO A TOGNONI,Santa Fe Av. 4320,📍maps,CABA,-34.580449,-58.42294,Santa Fe Av. 4330,,,,,✅,✅,✅,"Relevamiento, Eduardo, Entes dependientes","Parroquia y anexos, Escuela",U5
PROP_0757,Parroquia Santa Francisca Javier Cabrini,2383,📍maps,CABA,,,,,,,,✅,,,Eduardo,Parroquia y anexos,Sin relevar
PROP_0758,Escuela San Francisco Javier,1655,📍maps,CABA,,,,,,,,✅,,,Eduardo,Escuela,Sin relevar
PROP_0759,,Saraza S/N,📍maps,CABA,,,,,,,,✅,,,Eduardo,a definir,Sin relevar
PROP_0760,Vendido,"Peron, Juan Domingo, Tte. Gral. 2576",📍maps,CABA,-34.607551,-58.403135,,,,,,✅,✅,,"Relevamiento, Eduardo",No AZB,U7
PROP_0761,Colegio Corazón de Jesús. Hermanas Carmelitas de la Caridad,Ayacucho 474,📍maps,CABA,-34.603642,-58.39543,,,,,,✅,✅,,"Relevamiento, Eduardo",Escuela,U5
PROP_0762,PARROQUIA CRISTO OBRERO,"Castillo, Ramon S., Pres. Av. y Calle 12 (No Oficial)",📍maps,CABA,-34.578238,-58.385618,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0763,PARROQUIA MARIA MADRE DE LA ESPERANZA,Miralla 3833,📍maps,CABA,-34.673459,-58.468633,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0764,PARROQUIA NTRA SRA DE BALVANERA,"Mitre, Bartolome 241",📍maps,CABA,-34.606489,-58.370274,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0765,COLEGIO EPISCOPAL DE BUENOS AIRES,"Cubas, Jose 3675",📍maps,CABA,-34.594179,-58.509367,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0766,PARROQUIA NUESTRA SEÑORA DEL CARMEN (LUGANO),"Peron, Eva Av. 7378",📍maps,CABA,-34.673398,-58.500553,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0767,PARROQUIA PRESENTACION DEL SEÑOR I. C.,Ruiz Huidobro 3565,📍maps,CABA,-34.549292,-58.483508,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0768,PARROQUIA SAN LUCAS I. C.,Paraguay 2150,📍maps,CABA,-34.598432,-58.398177,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0769,PARROQUIA SAN PEDRO GONZALEZ TELMO,Humberto 1° 1,📍maps,CABA,-34.620371,-58.366317,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0770,PARROQUIA SANTA MARIA MADRE DEL PUEBLO,"Moreno, Perito Av. y Fernandez De La Cruz, F., Gral. Av.",📍maps,CABA,-34.650338,-58.430986,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0771,PASTORAL UNIVERSITARIA,Riobamba 1227,📍maps,CABA,-34.594439,-58.394418,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0772,SEMINARIO MARIA SEDE DE LA SABIDURIA,Mosconi Gral. Av. 3050,📍maps,CABA,-34.587537,-58.504108,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0773,SEMINARIO SANTA MAGDALENA SOFIA BARAT,San Martin Av. 6832,📍maps,CABA,-34.592046,-58.51024,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0774,IGLESIA NUESTRA SE#ORA DEL CARMEN,Rodriguez Peña 842,📍maps,CABA,-34.599007,-58.391667,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0775,INSTITUTO COLEGIO DE NUESTRA SE#ORA,Esmeralda 759,📍maps,CABA,-34.599376,-58.378219,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0776,INSTITUTO CRISTO REY,"Justo, Juan B. Av. 7525",📍maps,CABA,-34.629749,-58.495372,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0777,INSTITUTO DAMASA ZELAYA DE SAAVEDRA - (A128),Albarellos Av. 2367,📍maps,CABA,-34.573907,-58.50378,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0778,INSTITUTO HOGAR SAN BENITO,Arce 322,📍maps,CABA,-34.571034,-58.430769,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0779,INSTITUTO LA SALETTE,"Perez, Roque 4334",📍maps,CABA,-34.548853,-58.48329,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0780,INSTITUTO NTRA.SRA.DEL CARMEN,"Peron, Eva Av. 6378",📍maps,CABA,-34.667045,-58.492691,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0781,INSTITUTO NUESTRA SE#ORA DE LUJAN DE LOS PATRIOTAS,"Castro, Emilio Av. 7142",📍maps,CABA,-34.653434,-58.518435,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0782,CATEDRAL METROPOLITANA I. C.,San Martin 27,📍maps,CABA,-34.607538,-58.373565,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0783,INSTITUTO PARROQUIAL SANTA CLARA,Zuviria 2660,📍maps,CABA,-34.642923,-58.455874,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0784,INSTITUTO PARROQUIAL VIRGEN INMACULADA,Martinez Castro 2900,📍maps,CABA,-34.660445,-58.45097,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0785,CENTRO ASOCIADO DE TEOLOGIA A DISTANCIA,Fray Justo Santamaria De Oro 2760,📍maps,CABA,-34.576494,-58.421847,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0786,INSTITUTO SAN CRISTOBAL,Jujuy Av. 1241,📍maps,CABA,-34.624466,-58.402128,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0787,INSTITUTO SAN JOSE DE VILLA DEL PARQUE,"Lozano, Pedro 3151",📍maps,CABA,-34.600944,-58.494651,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0788,INSTITUTO SAN JUDAS TADEO A 993,Somellera 1720,📍maps,CABA,-34.643879,-58.436018,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0789,INSTITUTO SAN PABLO APOSTOL,Palpa 3480,📍maps,CABA,-34.579517,-58.452805,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0790,INSTITUTO SAN RAMON NONATO,Cervantes 1168,📍maps,CABA,-34.627834,-58.501448,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0791,INSTITUTO SAN VICENTE DE PAUL,Artigas Manuel De 6142,📍maps,CABA,-34.651779,-58.504795,,,,,,,✅,✅,"Relevamiento, Entes dependientes",a definir,U5
PROP_0792,INSTITUTO SANTA TERESA DE LOS ANDES,Charlone 753,📍maps,CABA,-34.581862,-58.454124,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0793,LRL 306-FM URQUIZA PARROQUIA NTRA. SRA. DEL CARMEN (U),Cullen 5022,📍maps,CABA,-34.57249,-58.48708,,,,,,,,✅,Entes dependientes,a definir,Sin relevar
PROP_0794,parroquia Santa Isabel de Hungría y de ver carpeta,Dirección Inexistente 1057,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0795,Parroquia Sta Isabel de Hungría,Dirección Inexistente 1065,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0796,Parroquia Santa Rita,"Albarracin De Sarmiento, Paula 3434",📍maps,CABA,-34.615348,-58.487459,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0797,parroquia Santa Elisa,Salta 2284,📍maps,CABA,-34.633765,-58.382471,Salta 2296,,,,,,✅,,Relevamiento,a definir,U5
PROP_0798,Agregar descripción,"Salguero, Jeronimo y Corrientes Av.",📍maps,CABA,-34.603319,-58.419515,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0799,Agregar descripción,Ruiz Huidobro 3501,📍maps,CABA,-34.549292,-58.483508,Ruiz Huidobro 3591,,,,,,✅,,Relevamiento,a definir,U5
PROP_0800,Agregar descripción,"Guiraldes, Ricardo y Santander",📍maps,CABA,-34.668503,-58.48072,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0801,Agregar descripción,Villarino 2535,📍maps,CABA,-34.654686,-58.381106,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0802,Iglesia San Enrique-Estero Bellaco 6941-que brindará el arzobispado un aporte inicial para contribuir a la edificación,Saraza y Cachimayo,📍maps,CABA,-34.638755,-58.43592,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0803,Agregar descripción,Dirección Inexistente 1655,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0804,Agregar descripción,Superi 1973,📍maps,CABA,-34.569056,-58.46545,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0805,"Casa; Templo , Parroquia Santa Francisca Javier Cabrini (según tabla Eduardo)",Dirección Inexistente,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0806,Agregar descripción,Warnes Av. 2676,📍maps,CABA,-34.597134,-58.476315,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0807,PARROQUIA SAN ENRIQUE,Calle Sin Altura,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0808,Instituto Monseñor Dr,Zuviria 2260,📍maps,CABA,-34.639467,-58.451841,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0809,Agregar descripción,Independencia Av. 749,📍maps,CABA,-34.617318,-58.376703,Independencia Av. 751,,,,,,✅,,Relevamiento,a definir,U6
PROP_0810,Agregar descripción,Melincue 2776,📍maps,CABA,-34.59987,-58.488906,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0811,Agregar descripción,Avellaneda Av. 2677,📍maps,CABA,-34.625318,-58.46849,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0812,"Parroquia San Luis Gonzaga, aunque el título de propiedad no tiene dirección con altura, sino que es",Dirección Inexistente 4260,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0813,Agregar descripción,Billinghurst 454,📍maps,CABA,-34.604706,-58.415898,Billinghurst 456,,,,,,✅,,Relevamiento,a definir,U9
PROP_0814,Agregar descripción,Del Libertador Av. 8036,📍maps,CABA,-34.541124,-58.463705,Del Libertador Av. 8066,,,,,,✅,,Relevamiento,a definir,U5
PROP_0815,"Centro de acceso a la justicia, de la defensoria de CABA",Campichuelo 1850,📍maps,CABA,,,Campichuelo 1852 | Campichuelo 1854 | Campichuelo 1856,,,,,,✅,,Relevamiento,a definir,U5
PROP_0816,Instituto del carmen en la portada de la carpeta,"Scalabrini Ortiz, Raul 2680",📍maps,CABA,-34.584218,-58.414604,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0817,Parroquia es que pude sacar el catastro bajo la dirección,Condor 2967,📍maps,CABA,-34.663162,-58.437636,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0818,Agregar descripción,Chacabuco 456,📍maps,CABA,-34.613406,-58.376093,Chacabuco 462,,,,,,✅,,Relevamiento,a definir,U5
PROP_0819,"parroquia N S Lujan Porteño, si ese es el caso, la dirección exacta sería: BILBAO, FRANCISCO AV","Bilbao, Francisco Av. y Portela",📍maps,CABA,-34.641394,-58.469242,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0820,"Parroquia Santisima Cruz, y que","Artigas, Jose Gervasio, Gral. 2058",📍maps,CABA,-34.608198,-58.476812,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0821,Parroquia San Rafael,Pedro Fahy Na,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0822,PBA - Villa Ventana RP76,Pba 76 23,📍maps,"Villa Ventana, Provincia de Buenos Aires",,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0823,"Parroquia Nuestra Señora de la Salud, y","Bruselas y Sastre, Marcos",📍maps,CABA,-34.625598,-58.523727,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0824,Agregar descripción,Membrillar 68,📍maps,CABA,-34.629121,-58.460823,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0825,Agregar descripción,Sin Dirección 2271,📍maps,CABA,-34.629431,-58.460254,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0826,PARROQUIA NUESTRA SEÑORA DE LUJAN DEL BUEN VIAJE,Grecia 4370,📍maps,CABA,-34.540941,-58.467475,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0827,Parroquia Ntra Sra de las Victorias o enajenar parte de la propiedad y librarlo,Sin Dirección 850,📍maps,CABA,,,Sin Dirección 858 | Sin Dirección 860 | Sin Dirección 862,,,,,,✅,,Relevamiento,a definir,U5
PROP_0828,Parroquia San Rafael-Ver carpeta 392,Padre Fahy 2721,📍maps,CABA,-34.616169,-58.520462,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0829,parroquia de Mater Dei,Escalada Av. y Echeandia,📍maps,CABA,-34.659248,-58.477042,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0830,Parroquia Ntra Sra de Lujan de las patriotas,Ercilla y Andalgala,📍maps,CABA,-34.653817,-58.517486,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0831,Agregar descripción,Reconquista 1166,📍maps,CABA,-34.594677,-58.373378,Reconquista 1172 | Reconquista 1178 | Reconquista 1198,,,,,,✅,,Relevamiento,a definir,U6
PROP_0832,Iglesia de Nueva Pompeya el 13 de octubre de 2005,Esquiu 1002,📍maps,CABA,-34.651877,-58.417931,Esquiu 1012,,,,,,✅,,Relevamiento,a definir,U5
PROP_0833,Agregar descripción,Moreno 2231,📍maps,CABA,-34.61304,-58.397951,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0834,Agregar descripción,"Ugarte, Manuel 3433",📍maps,CABA,-34.561691,-58.472462,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0835,Iglesia Polaca en Bs As,"Mansilla, Lucio Norberto, Gral. y Salguero, Jeronimo",📍maps,CABA,-34.589729,-58.416489,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0836,Agregar descripción,"Acevedo, Eduardo 493",📍maps,CABA,-34.610365,-58.432137,"Acevedo, Eduardo 495",,,,,,✅,,Relevamiento,a definir,U6
PROP_0837,Agregar descripción,Sin Dirección,📍maps,,,,#Ref!,,,,,,✅,,Relevamiento,a definir,U7
PROP_0838,Parroquia Jesús de Nazareth,"Pomar, Gregorio Tte. Cnel. 4341",📍maps,CABA,-34.641057,-58.422777,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0839,Agregar descripción,Sin Dirección 831,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0840,parroquia santa maria Goretti,Corvalan 1349,📍maps,CABA,-34.651009,-58.494098,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0841,Agregar descripción,Paraguay 1867,📍maps,CABA,-34.598711,-58.394158,Paraguay 1869,,,,,,✅,,Relevamiento,a definir,U5
PROP_0842,Instituto de Cultura Superior de San Isidro,25 De Mayo 337,📍maps,Buenos Aires,-34.603703,-58.371015,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0843,Agregar descripción,Ramallo 1948,📍maps,CABA,-34.54081,-58.468156,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0844,Parroquia ntra Sra de Balvanera,Gneral Rodriguez Sobre El Camino De Tierra De Marcos Paz,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0845,Agregar descripción,Cochabamba 2282,📍maps,CABA,-34.62447,-58.397115,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0846,PBA - Parcela en San Isidro sobre Jacinto Díaz,316,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0847,PBA - Parcela en San Isidro sobre Don Bosco,Sin Dirección 345,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0848,Agregar descripción,Avellaneda Av. 2645,📍maps,,-34.625229,-58.468204,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0849,Agregar descripción,Sin Dirección 123,📍maps,,,,Sin Dirección 131,,,,,,✅,,Relevamiento,a definir,U7
PROP_0850,Iglesia Sn Tarsicio,Demaria 4422,📍maps,CABA,-34.575382,-58.419834,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0851,Agregar descripción,Diaz Velez Av. 3815,📍maps,,-34.608464,-58.42032,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0852,Agregar descripción,Hamburgo y Bucarelli,📍maps,CABA,-34.584486,-58.480836,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0853,Agregar descripción,Matheu 126,📍maps,,-34.611283,-58.400328,Matheu 128,,,,,,✅,,Relevamiento,a definir,U9
PROP_0854,"PBA - Parcela en Caseros, Tres de Febrero, sobre Carhue",Carhue 5085,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0855,colegio de Niñas de Divino Pastor ¿Toda la parcela sigue siendo del Arzobispado o en algún momento se hizo una subdivisión? y tam,Oliden 4440,📍maps,CABA,-34.678077,-58.472129,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0856,Agregar descripción,Matheu 134,📍maps,CABA,-34.611351,-58.400324,Matheu 150,,,,,,✅,,Relevamiento,a definir,U5
PROP_0857,Instituto religioso: Hermanas Terciarias Franciscanas de la Caridad,Olleros 2080,📍maps,CABA,-34.567864,-58.441283,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0858,Agregar descripción,Paez 2878,📍maps,CABA,-34.622085,-58.473015,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0859,"Parroquia Santa Elisa, 29/11/1937",Cafayate 1209,📍maps,CABA,-34.651287,-58.511836,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0860,"PBA - Parcela en San Isidro, sobre Centenario",Cabildo Av. 638,📍maps,Buenos Aires,-34.570814,-58.443406,Cabildo Av. 642,,,,,,✅,,Relevamiento,a definir,U7
PROP_0861,Agregar descripción,Sin Dirección 1141,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0862,Agregar descripción,Sin Dirección 672,📍maps,CABA,,,Sin Dirección 676 | Sin Dirección 678,,,,,,✅,,Relevamiento,a definir,U2
PROP_0863,Agregar descripción,Bacacay y Gualeguaychu,📍maps,,-34.632192,-58.485202,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0864,Agregar descripción,Bolivar 1267,📍maps,,-34.622687,-58.372802,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0865,Agregar descripción,Corrientes Av. y Yatay,📍maps,,-34.602418,-58.428575,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0866,colegio santa ana entre otros,Derqui Partido De Pilar,📍maps,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0867,Agregar descripción,Directorio Av. 2138,📍maps,,-34.632444,-58.45709,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0868,iglesia con nombre San Miguel Arcángel y colegio para niños pobres,Sin Dirección 6351,📍maps,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0869,Agregar descripción,"Paz, Gral. Av. 3600",📍maps,,-34.552019,-58.500671,,,,,,,✅,,Relevamiento,a definir,U9
PROP_0870,Agregar descripción,Av. Belgrano 1154,📍maps,CABA,,,Av. Belgrano 1153,,,,,,✅,,Relevamiento,a definir,U5
PROP_0871,Agregar descripción,Larrazabal 3300,📍maps,,-34.669752,-58.480694,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0872,Parroquia San Rafael,"Varela, Jose Pedro y Lope De Vega Av.",📍maps,CABA,-34.615508,-58.523115,,,,,,,✅,,Relevamiento,a definir,U9
PROP_0873,Parroquia N S Balvanera,"Mitre, Bartolome 401",📍maps,CABA,-34.606656,-58.372487,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0874,PBA - Terreno en San Andrés,Morelos 539,📍maps,Buenos Aires,-34.619107,-58.455752,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0875,Agregar descripción,"Hernandez, Jose 2716",📍maps,CABA,-34.567461,-58.456489,"Hernandez, Jose 2718",,,,,,✅,,Relevamiento,a definir,U5
PROP_0876,Agregar descripción,Aguero 1653,📍maps,CABA,-34.59125,-58.406519,Aguero 1657,,,,,,✅,,Relevamiento,a definir,U7
PROP_0877,Agregar descripción,Juncal 1283,📍maps,CABA,-34.59278,-58.385622,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0878,"Instituto Cultural Femenino Argentino, en concepto de amortización de la deuda por la compra de los inmuebles Av","Yrigoyen, Hipolito 763",📍maps,Buenos Aires,-34.609325,-58.377134,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0879,Agregar descripción,Gurruchaga 1040,📍maps,,-34.593341,-58.435572,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0880,Iglesia o Capilla-Parroquia Santos Sabino y Bonifacio,Primera Junta y Fernandez,📍maps,CABA,-34.648993,-58.472191,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0881,Parroquia N S de Guadalupe-ver ficha 263,"Mansilla, Lucio Norberto, Gral. y Medrano",📍maps,,-34.589342,-58.417031,,,,,,,✅,,Relevamiento,a definir,U7
